Title,Description,Link,Published Date
"Michelle Collins: ‘When I was 45, I was told I was too old to work in Hollywood’","<p>The actor on doing the ‘trash walk’ at McDonald’s, wishing she was better with money, and being too tired for sex</p><p>Born in London, Michelle Collins, 61, was a&nbsp;backing singer for Mari Wilson in the early 80s. From 1988-98, she played Cindy in EastEnders, and last year she returned to the soap. She also had a&nbsp;role in Coronation Street from 2011 to 2014. Her latest project, Stephen, which is about addiction, is in cinemas now and is also a touring installation, launching at the Exchange in Penzance <a href=""https://newlynartgallery.co.uk/activities/stephen/"">on 4 May</a>. She is married, has&nbsp;a daughter, and lives in London.</p><p><strong>What is your greatest fear?</strong><br>Being murdered – I listen to too many true-crime podcasts.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/michelle-collins-interview"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/michelle-collins-interview,2024-04-27 08:30:29
"Meet regularly, invest time – and don’t hold grudges: 10 ways to revitalise flagging friendships","<p>Staying close to friends isn’t always easy. From calling out flakiness to singing together in a choir, experts share their advice on how to keep the spark alive</p><p></p><p>There is no getting around it, you have to make time to be a good friend. According to Robin Dunbar, professor of evolutionary psychology at the University of Oxford and author of <a href=""https://guardianbookshop.com/friends-9781408711736"">Friends: Understanding the Power of our Most Important Relationships</a>, we need to spend the equivalent of nine minutes a day to maintain a healthy relationship with our closest network of friends, which he admits is “barely time to raise your coffee cup to each other”, so one meet-up a week is more realistic. If you fail to do that, “the friendship starts to decay”, says Dunbar.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/10-ways-to-revitalise-flagging-friendships"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/10-ways-to-revitalise-flagging-friendships,2024-04-27 06:00:31
T’Pau’s Carol Decker looks back: ‘We went ballistic when we got to No 1. Our screaming annoyed Bryan Adams’,"<p>The lead singer on hitting it big, how things fell apart, and the joy of the 1980s revival</p><p>Born in Liverpool in 1957,&nbsp;Carol Decker is the&nbsp;lead singer of T’Pau. She was fronting Shropshire band the Lazers when she met BT engineer and musician Ronnie Rogers, with whom she would go on to form T’Pau. Together they became one of the biggest-selling groups of the 1980s, with tracks such as <a href=""https://www.youtube.com/watch?v=T4sV3lqzKqQ"">China in Your Hand</a> and <a href=""https://www.youtube.com/watch?v=SwrYMWoqg5w"">Heart and Soul</a>. The group split in&nbsp;1992 but have since had a renaissance as part of 80s nostalgia tours. They perform at Let’s Rock Scotland and Let’s Rock Leeds festivals this summer.</p><p><strong>T’Pau were on tour in Switzerland when the NME decided to cover us.</strong> Their vision for the shoot was: the&nbsp;band are at the height of their success with the world at their feet, but Carol is&nbsp;a pizza girl at heart.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/carol-decker-looks-back"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/carol-decker-looks-back,2024-04-27 11:00:33
"Blind date: ‘I warned him if he was less than complimentary, my girls would hunt him down’","<p>Trisha, 61, a yoga teacher, meets Neil, 65, a meditation teacher</p><p><strong>What were you hoping for? </strong><br>Konstantin meets Villanelle.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/blind-date-trisha-neil"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/blind-date-trisha-neil,2024-04-27 05:00:27
"Grilled onions with eggs, and chive bread pudding: Yotam Ottolenghi’s recipes for alliums","<p>A grilled salad of onions and shallots with boiled eggs and tarragon yoghurt, and a hearty chive and challah bread pudding</p><p>It’s the oldest trick in the book: get some onions and garlic on the stove, cook them until they’re smelling lovely, and everyone will assume that dinner is just around the corner. One way to fast-track that process is to make those alliums the stars of the show, rather than just a background note. From shallots to spring onions and chives to calçots, onions and garlic are just two players in the vast and varied allium family. Unlike other vegetables, alliums accumulate energy stores in chains of fructose sugars, rather than starch, and cooking transforms them from harsh to super-soft and sweet. So, instead of making everyone think of supper, think of onions themselves <em>as </em>supper!</p> <a href=""https://www.theguardian.com/food/2024/apr/27/grilled-onions-eggs-chive-bread-pudding-yotam-ottolenghi-recipes-for-alliums-onions"">Continue reading...</a>",https://www.theguardian.com/food/2024/apr/27/grilled-onions-eggs-chive-bread-pudding-yotam-ottolenghi-recipes-for-alliums-onions,2024-04-27 07:00:28
Ask Ottolenghi: what’s the best way to get a garlicky flavour into tomato pasta sauce?,"<p>The answer, surprisingly, is not just to use more garlic (but you can go to town with the basil)</p><ul><li><a href=""https://www.theguardian.com/food/2024/jan/17/ask-ottolenghi-send-in-your-kitchen-questions"">Ask Ottolenghi: send in your kitchen questions</a></li></ul><p><strong>How can we get a pleasingly strong garlic taste in our tomato sauce for pasta? Is the secret the amount of garlic</strong><strong>, or how you cut it</strong><strong>, or the </strong><strong>length of cooking? </strong><strong>Our sauces tend to </strong><strong>be bland</strong><strong> rather than zingy</strong><strong>. The same </strong><strong>goes for basil, in the same simple sauce – how to highlight its flavour? </strong><strong> </strong><em><strong><br>Nancy, New York</strong></em><br>I trust that’s pleasingly strong as opposed to harshly strong? If so, slow-roasting would be my initial go-to. Don’t turn on the oven just for this, though, but next time you have it on, cut the very top off a head of garlic, just to expose the cloves, drizzle over a little olive oil, then wrap in tin foil and pop it in the bottom of the oven for about 45 minutes. Remove and, once cool enough to handle, squeeze out the now amazingly soft and sweet garlic flesh, and stir it into your tomato sauce. The chains of fructose in the garlic will have broken down during roasting and given rise to something called glutamic acid, which brings with it that bold umami taste and depth we all look for in a sauce. In short, you’ll have created the most mellow but bold, sweet and pleasingly strong burst of garlicky flavour.</p><p>If you’ve not had time to roast it, it’s also fine to start with raw garlic. The more you mince it, the more the flavour compounds are released and the stronger the flavour will be, so crush or finely mince it, rather than slice it, if you want that garlic flavour really to penetrate the sauce.</p> <a href=""https://www.theguardian.com/food/2024/apr/27/ask-ottolenghi-whats-the-best-way-to-get-a-garlicky-flavour-into-tomato-pasta-sauce"">Continue reading...</a>",https://www.theguardian.com/food/2024/apr/27/ask-ottolenghi-whats-the-best-way-to-get-a-garlicky-flavour-into-tomato-pasta-sauce,2024-04-27 07:29:28
Meera Sodha’s vegan recipe for hot sauce doubles with cucumber chutney | The new vegan,"<p>Trini-style soft pillows of fried bread sandwiching spiced chickpeas and served with a punchy cucumber chutney</p><p>Doubles are a delicious and popular Caribbean street food. They’re made up of two soft, puffy fried breads (or <em>baras</em>), hence the name doubles, stuffed with a filling of tasty chickpeas and eaten with chutney (cucumber, in today’s case). Unless you’ve tried them, however, it’s hard to do them justice – it’s a bit like telling someone who has never heard of Elton John that he’s a great pop star. So may I make a suggestion? Please stop by one of the UK’s many roti shops and order one (some?), then pop back here at a later date to make these.</p><p>Discover this recipe and over 1,000 more from your favourite cooks on <a href=""https://app.adjust.com/1bgiux9n?creative=Endnotes&amp;fallback=https%3A%2F%2Fwww.theguardian.com%2Fhelp%2Finsideguardian%2F2024%2Fapr%2F17%2Fintroducing-the-feast-app&amp;redirect_macos=https%3A%2F%2Fwww.theguardian.com%2Fhelp%2Finsideguardian%2F2024%2Fapr%2F17%2Fintroducing-the-feast-app"">the new Guardian Feast app</a>, with smart features to make everyday cooking easier and more fun</p> <a href=""https://www.theguardian.com/food/2024/apr/27/vegan-hot-sauce-doubles-cucumber-chutney-recipe-meera-sodha"">Continue reading...</a>",https://www.theguardian.com/food/2024/apr/27/vegan-hot-sauce-doubles-cucumber-chutney-recipe-meera-sodha,2024-04-27 11:00:33
How to make the most of beetroot leaves – recipe | Waste not,"<p>Beetroot leaves are nutritious, thrifty and work brilliantly mixed into a hash with other leftover vegetables. Just top with a fried egg and away you go …</p><p>Hash is a clever way to use up the day before’s leftovers, because almost any combination of chopped meat and vegetables, all fried together and topped with a fried egg, is scrumptious. I’ve focused today’s recipe around a whole beetroot, including its leaves, which are even more nutritious than the root itself, full of vitamins A, B6, C and K, and rich in iron, magnesium and potassium.</p><p>Discover this recipe and over 1,000 more from your favourite cooks on <a href=""https://app.adjust.com/1bgiux9n?creative=Endnotes&amp;fallback=https%3A%2F%2Fwww.theguardian.com%2Fhelp%2Finsideguardian%2F2024%2Fapr%2F17%2Fintroducing-the-feast-app&amp;redirect_macos=https%3A%2F%2Fwww.theguardian.com%2Fhelp%2Finsideguardian%2F2024%2Fapr%2F17%2Fintroducing-the-feast-app"">the new Guardian Feast app</a>, with smart features to make everyday cooking easier and more fun</p> <a href=""https://www.theguardian.com/food/2024/apr/27/hash-recipe-how-to-make-the-most-of-beetroot-leaves-zero-waste-cooking"">Continue reading...</a>",https://www.theguardian.com/food/2024/apr/27/hash-recipe-how-to-make-the-most-of-beetroot-leaves-zero-waste-cooking,2024-04-27 05:00:27
My four-day rail and ferry adventure from the UK to Albania,"<p>From London to Tirana, via Chambéry’s medieval streets, bustling Bari and Albania’s dynamic capital, this trip across Europe has treats at every turn</p><p>My overriding memories of crossing countries by train, on a trip from London to Albania, are of half-empty carriages and countryside sweeping past windows bathed in the soft orange glow of sunset. I remember cypress trees, red-roofed villages with square churches, farmland in neat strips and row upon row of vineyards.</p><p>On my London-Paris-Chambéry-Turin-Bari-Tirana journey over land and sea, there was, for long stretches, little to do. The wifi was patchy. It took a while to adapt to having so much time to simply watch the world go by, travelling through landscapes without having to navigate them.</p> <a href=""https://www.theguardian.com/travel/2024/apr/27/my-four-day-rail-and-ferry-adventure-from-the-uk-to-albania"">Continue reading...</a>",https://www.theguardian.com/travel/2024/apr/27/my-four-day-rail-and-ferry-adventure-from-the-uk-to-albania,2024-04-27 10:00:33
Confessions of an 82-year-old hitchhiker,"<p>The founder of the Bradt travel guides and author of a new memoir has been thumbing lifts all over the world since her teens – and has no intention of stopping now</p><p>‘‘No one hitchhikes any more, do they?” I often hear people saying this and am proud to reply that I’ve hitchhiked every decade of my life, except the first. And I don’t intend to stop just because I’m now in my 80s.</p><p>So there I was, standing beside the road in southern Bavaria last year at the age of 82, with a sheepish smile on my face and thumb extended, while car after car swept past looking at me curiously. I could have taken the bus; indeed, that was the plan when I&nbsp;firmly told my companions that a&nbsp;seven-mile walk was enough for me, and&nbsp;they could complete the final five miles to Egloffstein, where we were staying, on their own.</p> <a href=""https://www.theguardian.com/travel/2024/apr/27/hilary-bradt-confessions-of-an-82-year-old-hitchhiker"">Continue reading...</a>",https://www.theguardian.com/travel/2024/apr/27/hilary-bradt-confessions-of-an-82-year-old-hitchhiker,2024-04-27 06:00:29
What links Ana Matronic and the Guardian? The Saturday quiz,"<p>From Grindslow Knoll to John Gielgud, test your knowledge with the Saturday quiz</p><p><strong>1</strong> At about 1,500 square miles, A23a is the world’s largest what?<br><strong>2</strong> Which sugar doesn’t come from plants?<br><strong>3</strong> Who, in 1954, was the first black woman to have a UK No 1 single?<br><strong>4</strong> What was the subject of the legal case Tennessee v Scopes?<br><strong>5</strong> What is the only dwarf planet within Neptune’s orbit?<br><strong>6</strong> Which US president vowed, “I’m not going to eat any more broccoli”?<br><strong>7</strong> Which 1819 novel cemented the modern legend of Robin Hood?<br><strong>8</strong> In AI computing, what is an LLM?<br><strong>What links:<br>9</strong> Black Hill; Grindslow Knoll; Bleaklow; Kinder Scout?<br><strong>10</strong> Ceiling Painting; My Mommy is Beautiful; Sky TV; Wish Tree?<br><strong>11</strong> Michael J Fox; Ulysses S Grant; David O Selznick; Harry S Truman?<br><strong>12</strong> Devon (sea); Surrey (land); Lincolnshire (air)?<br><strong>13</strong> John Gielgud; Audrey Hepburn; Andrew Lloyd Webber; Tim Rice; Elton John?<br><strong>14</strong> CSK; DC; GT; KKR; LSG; MI; PBKS; RCB; RR; SRH?<br><strong>15</strong> Dwayne Johnson; the Guardian; Ana Matronic?</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/what-links-ana-matronic-and-the-guardian-the-saturday-quiz"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/what-links-ana-matronic-and-the-guardian-the-saturday-quiz,2024-04-27 06:00:30
